sitename,address,city,dist,lat,lon
7-ELEVEN 安安店站,台南市安南區安明路四段260-70號(近安明路四段/安中路六段),台南市,安南區,23.0611396,120.1342674
安富街廣停6停車場站,台南市安南區安富街166號前(安富街/安富街133巷),台南市,安南區,23.0279076,120.1981042
全聯台南育安店站,台南市安南區育安街116、120號(近育安街/育安四街87巷口),台南市,安南區,23.0475153,120.2156757
7-ELEVEN 新同安店站,台南市安南區海佃路二段432號(近海佃路二段/同安路口),台南市,安南區,23.0387994,120.1882405
7-ELEVEN 淵安店站,台南市安南區海佃路三段163號 (近海佃路三段 /仁安四街口),台南市,安南區,23.0503152,120.1809714
7-ELEVEN 九份子店站,台南市安南區國安里九份子大道6號1樓(近國安街/宜居路口),台南市,安南區,23.0217736,120.1851457
7-ELEVEN 科工店站,台南市安南區塩田路2號(近塩田路/工業五路口),台南市,安南區,23.0352222,120.1484185
安南區自辦重劃廣停1停車場站,台南市安南區慈安路181號對面(慈安路/安通二街),台南市,安南區,23.0323913,120.2058919
中油西港加油站,台南市西港區西港里中山路52號(近忠孝街/中山路口),台南市,西港區,23.1160752,120.2043576
7-ELEVEN 喬興店站,台南市西港區新興街8-77、8-78號(新興街/121中山路),台南市,西港區,23.1181709,120.2020688
7-ELEVEN 子龍店站,台南市佳里區子龍里1鄰子良廟3-1號(近子龍派出所),台南市,佳里區,23.1751736,120.2057634
全聯佳里中山店站,台南市佳里區中山路452.456號(近地政事務所),台南市,佳里區,23.1603448,120.1768776
全聯佳里仁愛店站,台南市佳里區仁愛路388號(近仁愛路/自由街123巷路口),台南市,佳里區,23.1547338,120.1766889
佳里國小廣停二停車場站,台南市佳里區文化路359號(近文化路/公園路口),台南市,佳里區,23.1628865,120.1722602
全聯佳里安西店站,台南市佳里區安西路205號(近佳里國民小學),台南市,佳里區,23.1645509,120.1709231
Gogoro 佳里義民門市站,台南市佳里區義民街240號(義民街/中和街口),台南市,佳里區,23.1614727,120.1754152
中油官田工業區加油站,台南市官田區二鎮里工業路23-1號(近建業路/工業路口),台南市,官田區,23.2100647,120.3230737
全聯官田中山店站,台南市官田區中山路一段135號(近台南市警察局麻豆分局官田分駐所),台南市,官田區,23.1926353,120.3128213
中油隆田加油站,台南市官田區中華路二段23號(近台電隆田服務所),台南市,官田區,23.1994697,120.3161288
中油烏山頭交流道加油站,台南市官田區嘉南里78-15號(近國3交流道往官田六甲方向 ),台南市,官田區,23.2064519,120.3637277
台亞大同路加油站,台南市東區大同路一段243號(近大同路一段/五妃街口),台南市,東區,22.9829105,120.211467
HiLife 台南東環店站,台南市東區大同路一段59號(近東門圓環),台南市,東區,22.9874673,120.2114928
中油生產路加油站,台南市東區大同路二段869號(大同路二段/生產路),台南市,東區,22.9642534,120.2167906
PGO 台南南紡店站,台南市東區中華東路一段161號(近台南南紡夢時代),台南市,東區,22.9911678,120.2340312
台南東區環保局停車場站,台南市東區中華東路二段133巷72號(近環保局與自強里活動中心之間),台南市,東區,22.9844559,120.2351356
宏佳騰台南東區店站,台南市東區中華東路二段236號(近中華東路二段 / 富強二街口),台南市,東區,22.9825347,120.2300597
中油中華路西加油站,台南市東區中華東路三段170號(近中華東路三段/崇善路口),台南市,東區,22.9777368,120.2260324
中油中華路東加油站,台南市東區中華東路三段171號(近中華東路三段/崇德四街7巷口),台南市,東區,22.9769204,120.2260525
台南德安百貨站,台南市東區中華東路三段360號(近台南文化中心),台南市,東區,22.9740163,120.2208899
大學路社E2 停車場站,台南市東區育樂街58號(近育樂街機車停車場入口),台南市,東區,22.9956288,120.2166263
龍山里停車場站,台南市東區東門路2段158巷與光華街口(近光華街/東門路二段158巷口),台南市,東區,22.9857457,120.2215209
全家台南東文店站,台南市東區東門路三段168號(近東門路三段/文化路口),台南市,東區,22.9781762,120.233017
7-ELEVEN 立東店站,台南市東區東門路三段220號(東門路三段/富農街一段路口),台南市,東區,22.9771185,120.2344646
大東夜市機車停車場站,台南市東區林森路一段224號旁(大東夜市旁近郵局ATM),台南市,東區,22.9823759,120.2172505
長榮崇明停車場站,台南市東區長榮路一段與長榮路一段15巷口(近長榮路一段/長榮路一段15巷口),台南市,東區,22.9825494,120.2161384
台灣聯通台南崇明場站,台南市東區崇明五街31號(近崇明五街/崇明四街26巷口),台南市,東區,22.9798627,120.2164352
全聯台南崇明店站,台南市東區崇明路385號1、2樓(近中華東路三段/崇明路口),台南市,東區,22.9746636,120.2231093
崇明路E6停車場站,台南市東區崇明路700號(崇興路/崇明路),台南市,東區,22.9698259,120.2254664
中油崇善加油站,台南市東區崇善路557號(近崇善六街/崇善路口),台南市,東區,22.9730442,120.2297254
Gogoro 東區崇德門市站,台南市東區崇德路592號(近崇德路/崇明十五街口),台南市,東區,22.9714191,120.227319
台糖崇德加油站,台南市東區崇德路790號(近崇德路/生產路口),台南市,東區,22.9646509,120.2271813
關聖里停車場站,台南市東區裕平路39號旁(近裕強街/裕和二街口),台南市,東區,22.9853086,120.240046
Gogoro 台南裕農服務中心站,台南市東區裕農路1016號(近仁德區太子路),台南市,東區,22.990192,120.2461905
全聯台南裕農店站,台南市東區裕農路400號(裕農路/裕農路389巷),台南市,東區,22.9875925,120.2311928
有情門裕農店站,台南市東區裕農路962號(近裕農路/裕信路口),台南市,東區,22.989951,120.244804
榮譽街停車場站,台南市東區榮譽街127巷口(近崇明路266巷/崇明街308巷口),台南市,東區,22.9757687,120.2189958
中油大同路加油站,台南市南區大同路二段380號(近大同路二段/立德二路口),台南市,南區,22.9750911,120.2138808
7-ELEVEN 埞富店站,台南市南區大成路二段86號(近大成路二段/夏林路口),台南市,南區,22.9750856,120.1949877
全聯台南中華西店站,台南市南區中華西路一段306號(近中華西路一段/永南二街口),台南市,南區,22.9823722,120.1862476
台塑中華太子加油站,台南市南區中華西路一段91號(新孝路/中華西路一段路口),台南市,南區,22.9782439,120.1844823
中油灣裡加油站,台南市南區明興路1081號(近明興路1087巷/明興路口),台南市,南區,22.9294525,120.1855508
全聯台南明興店站,台南市南區明興路48號(近明興路/南和路88巷口),台南市,南區,22.9598402,120.1877986
7-ELEVEN 正旺店站,台南市南區明興路917號(近明興路/萬年路口),台南市,南區,22.933528,120.1823659
7-ELEVEN 鯤鯓店站,台南市南區南都里鯤鯓路20號 (近鯤鯓路 / 西部濱海公路口),台南市,南區,22.9591652,120.1841523
PGO 台南健康店站,台南市南區健康路2段126-128號(近健康路二段 / 三宮路口),台南市,南區,22.9817792,120.1941968
金華郵局站,台南市南區健康路二段182號(近健康路二段/福吉路口),台南市,南區,22.9817842,120.192687
全家台南三喜店站,台南市南區喜樹路220號(近喜樹路/ 喜明街口),台南市,南區,22.9410549,120.1783127
中油喜樹加油站,台南市南區喜樹路63號(近喜樹路/喜樹路61巷口),台南市,南區,22.9460833,120.180125
全家台南新夏店站,台南市南區新興路151號(近夏林路/新興路口),台南市,南區,22.9779109,120.1949796
HiLife 台南南都店站,台南市南區德興路1號(近新都路/德興路口),台南市,南區,22.9672088,120.1924224
中油後壁加油站,台南市後壁區後壁42號(近後壁火車站),台南市,後壁區,23.3596127,120.357581
全聯柳營中山店站,台南市柳營區中山西路一段165號(近中山西路一路/建國路口),台南市,柳營區,23.2789301,120.320835
7-ELEVEN 小腳腿店站,台南市柳營區義士路一段938號(近重溪國小),台南市,柳營區,23.2854636,120.3656495
7-ELEVEN 將軍店站,台南市將軍區長榮里長榮29之2號(近漚汪國民小學),台南市,將軍區,23.1900666,120.161817
7-ELEVEN 將富店站,台南市將軍區將富里49之8號(近將軍國小),台南市,將軍區,23.221351,120.134391
7-ELEVEN 麻學店站,台南市麻豆區大山里8鄰大山腳1之80號 ( 近南49縣道 / 市道171號口),台南市,麻豆區,23.1911909,120.222017
全聯麻豆中正店站,台南市麻豆區中正路348號(近中正路/台19線口),台南市,麻豆區,23.1891891,120.2529401
麻豆區農會站,台南市麻豆區新生北路56號(近麻豆區農會超市),台南市,麻豆區,23.1862804,120.2414313
Gogoro 善化大成門市站,台南市善化區大成路291號( 近大成路/和平路口 ),台南市,善化區,23.1296495,120.298505
7-ELEVEN 善和店站,台南市善化區大成路319號(近善化高中),台南市,善化區,23.1296002,120.2981062
7-ELEVEN 善營店站,台南市善化區小新里成功路173之1號 (近成功路 / 成功路186巷口),台南市,善化區,23.1282663,120.3135384
善化區農會站,台南市善化區中山路242號(近中華電信善化服務中心),台南市,善化區,23.1323838,120.2976566
中油善化加油站,台南市善化區中山路368號(近保安街/中山路口),台南市,善化區,23.1324291,120.2926403
臺南市善化國小站,台南市善化區進學路63號(近文康育樂中心),台南市,善化區,23.1359019,120.2875068
中油茄拔加油站,台南市善化區嘉北里茄拔2-30號(近善化區農會),台南市,善化區,23.1448165,120.328087
全聯台南新化店站,台南市新化區中正路540之1號(中正路/中正路542巷),台南市,新化區,23.0400859,120.3070584
新化聯合活動中心站,台南市新化區民生路269號(近農田水利會),台南市,新化區,23.0419224,120.3067718
永新社區停車場站,台南市新化區永新路11號後方(近永華一街/金華街一段),台南市,新化區,23.0592616,120.2960803
全聯新化忠孝店站,台南市新化區忠孝路198-7號(近新化圓環忠孝路路口),台南市,新化區,23.0371554,120.3009456
中油西拉雅加油站,台南市新市區三舍里三舍239號(近西拉雅大道/復興路口),台南市,新市區,23.0903105,120.295154
7-ELEVEN 大營店站,台南市新市區大營里136-1號(近台一線/南177鄉道口),台南市,新市區,23.0994096,120.3118375
新和社內停一停車場站,台南市新市區民生路112號(民生路/富中街路口),台南市,新市區,23.0798393,120.2881023
7-ELEVEN 新凱店站,台南市新市區社內12之5號(近民權路/富安一街路口),台南市,新市區,23.07716,120.2852975
新市法庭停車場站,台南市新市區信義街15-2號對面(近信義街/綠園一街口),台南市,新市區,23.0733816,120.2898242
中油南科加油站,台南市新市區南科二路3號(近環東路一段/南科二路口),台南市,新市區,23.096365,120.28698
南科創新一館停車場B1F站,台南市新市區南科三路5-7號(近創業路機車停車場),台南市,新市區,23.0988269,120.284218
新市區農會站,台南市新市區復興路1-1號(近新市國小),台南市,新市區,23.0793002,120.29533
中油新市加油站,台南市新市區港墘里中山路156號(近光華街/中山路口),台南市,新市區,23.0736067,120.299786
7-ELEVEN 新墘店站,台南市新市區港墘里民族路118號(近民族路/三民街口),台南市,新市區,23.0823557,120.2994106
全聯新營民生店站,台南市新營區民生路172號(近車麗屋汽車百貨),台南市,新營區,23.3113467,120.3073159
Gogoro 台南新營門市站,台南市新營區民治路62之3號(近台南市政府民治市政中心),台南市,新營區,23.3107458,120.3128091
東興路公有停車場站,台南市新營區東興路187號(近東興路/東興八街口),台南市,新營區,23.316317,120.3228524
家樂福新營店站,台南市新營區健康路251號(近新營體育場),台南市,新營區,23.3192624,120.3116573
全聯新營金華店站,台南市新營區隋唐街197號(近營新醫院),台南市,新營區,23.3074403,120.3000134
台糖新進加油站,台南市新營區新進路199號(近新營糖廠),台南市,新營區,23.3014721,120.3181515
中油學甲中正路加油站,台南市學甲區中正路645號(近大順路/中正路口),台南市,學甲區,23.2443399,120.1894075
