"id","Date","Open","High","Low","Adj Close","Volume","Close","Tickers"
,"2024-07-22",964,965,938,934.8311767578125,83062356,939,"2330.TW"
,"2024-07-23",963,979,956,974.653564453125,47213266,979,"2330.TW"
,"2024-07-26",915,930,915,919.8977661132812,82081735,924,"2330.TW"
,"2024-07-29",942,948,936,939.8089599609375,40809258,944,"2330.TW"
,"2024-07-30",930,949,926,935.8267211914062,41761392,940,"2330.TW"
,"2024-07-31",929,940,928,929.8533935546875,39894991,934,"2330.TW"
,"2024-08-01",969,969,948,955.7379150390625,47382270,960,"2330.TW"
,"2024-08-02",918,928,903,898.990966796875,76144485,903,"2330.TW"
,"2024-08-05",852,857,813,811.3817138671875,144057989,815,"2330.TW"
,"2024-08-06",868,895,840,876.0930786132812,102930842,880,"2330.TW"
,"2024-08-07",901,920,893,915.91552734375,59158704,920,"2330.TW"
,"2024-08-08",901,905,887,892.0220947265625,38236391,896,"2330.TW"
,"2024-08-09",927,934,922,929.8533935546875,49494621,934,"2330.TW"
,"2024-08-12",942,948,931,935.8267211914062,38331663,940,"2330.TW"
,"2024-08-13",945,945,937,936.822265625,25764381,941,"2330.TW"
,"2024-08-14",951,955,945,943.7911987304688,36780856,948,"2330.TW"
,"2024-08-15",945,950,941,938.8134155273438,19476402,943,"2330.TW"
,"2024-08-16",963,969,958,964.697998046875,44062316,969,"2330.TW"
,"2024-08-19",969,975,964,968.6802368164062,21348863,973,"2330.TW"
,"2024-08-20",977,977,968,968.6802368164062,24039959,973,"2330.TW"
,"2024-08-21",961,964,956,953.746826171875,29758188,958,"2330.TW"
,"2024-08-22",958,964,948,946.7778930664062,24349754,951,"2330.TW"
,"2024-08-23",944,952,939,944.7867431640625,27592153,949,"2330.TW"
,"2024-08-26",957,961,945,945.7823486328125,25057581,950,"2330.TW"
,"2024-08-27",945,946,940,937.81787109375,18693037,942,"2330.TW"
,"2024-08-28",945,964,943,959.7201538085938,31059233,964,"2330.TW"
,"2024-08-29",942,947,937,938.8134155273438,43530708,943,"2330.TW"
,"2024-08-30",944,952,941,939.8089599609375,63834981,944,"2330.TW"
,"2024-09-02",950,955,943,943.7911987304688,18646835,948,"2330.TW"
,"2024-09-03",948,952,939,935.8267211914062,19547575,940,"2330.TW"
,"2024-09-04",894,905,888,885.0531616210938,79709021,889,"2330.TW"
,"2024-09-05",907,915,900,897.9954223632812,30512026,902,"2330.TW"
,"2024-09-06",909,918,903,913.9243774414062,24458336,918,"2330.TW"
,"2024-09-09",892,900,891,895.0087280273438,35885268,899,"2330.TW"
,"2024-09-10",907,911,901,899.986572265625,33498628,904,"2330.TW"
,"2024-09-11",906,906,900,896.9998779296875,18029342,901,"2330.TW"
,"2024-09-12",936,944,928,940,39454846,940,"2330.TW"
,"2024-09-13",955,955,939,947,25347586,947,"2330.TW"
,"2024-09-16",952,952,943,947,13626239,947,"2330.TW"
,"2024-09-18",945,948,933,941,28424324,941,"2330.TW"
,"2024-09-19",940,960,936,960,32739630,960,"2330.TW"
,"2024-09-20",981,982,971,973,60133709,973,"2330.TW"
,"2024-09-23",971,977,971,977,14497067,977,"2330.TW"
,"2024-09-24",976,987,971,987,26785975,987,"2330.TW"
,"2024-09-25",1000,1005,998,1005,39405222,1005,"2330.TW"
,"2024-09-26",1010,1015,1005,1015,38321585,1015,"2330.TW"
,"2024-09-27",1020,1025,1000,1000,35783779,1000,"2330.TW"
,"2024-09-30",978,990,957,957,61603217,957,"2330.TW"
,"2024-10-01",967,977,967,972,26760355,972,"2330.TW"
,"2024-10-04",986,986,967,977,40934818,977,"2330.TW"
,"2024-10-07",993,1010,989,1005,39667071,1005,"2330.TW"
,"2024-10-08",1000,1010,997,1010,30845902,1010,"2330.TW"
,"2024-10-09",1030,1035,1020,1020,46975717,1020,"2330.TW"
,"2024-10-11",1025,1050,1020,1045,43058754,1045,"2330.TW"
,"2024-10-14",1045,1055,1035,1045,36858874,1045,"2330.TW"
,"2024-10-15",1050,1075,1050,1070,42850176,1070,"2330.TW"
,"2024-10-16",1040,1070,1035,1045,52652149,1045,"2330.TW"
,"2024-10-17",1050,1055,1030,1035,54173771,1035,"2330.TW"
,"2024-10-18",1095,1100,1075,1085,85011961,1085,"2330.TW"
,"2024-10-21",1090,1095,1080,1085,36491060,1085,"2330.TW"
,"2024-10-22",1065,1075,1060,1075,41197877,1075,"2330.TW"
,"2024-10-23",1060,1070,1055,1060,31423466,1060,"2330.TW"
,"2024-10-24",1070,1075,1055,1060,38236996,1060,"2330.TW"
,"2024-10-25",1065,1070,1060,1065,22009575,1065,"2330.TW"
,"2024-10-28",1075,1080,1050,1050,40142324,1050,"2330.TW"
,"2024-10-29",1035,1040,1020,1040,45415773,1040,"2330.TW"
,"2024-10-30",1040,1055,1030,1030,38201984,1030,"2330.TW"
,"2024-10-31",1030,1030,1030,1030,0,1030,"2330.TW"
,"2024-11-01",996,1030,996,1025,54480255,1025,"2330.TW"
,"2024-11-04",1030,1045,1025,1040,26747978,1040,"2330.TW"
,"2024-11-05",1030,1055,1030,1050,32385622,1050,"2330.TW"
,"2024-11-06",1050,1080,1040,1060,55349259,1060,"2330.TW"
,"2024-11-07",1050,1075,1050,1065,43975446,1065,"2330.TW"
,"2024-11-08",1085,1090,1080,1090,37099479,1090,"2330.TW"
,"2024-11-11",1080,1090,1070,1085,34690205,1085,"2330.TW"
,"2024-11-12",1060,1065,1050,1050,51099848,1050,"2330.TW"
,"2024-11-13",1045,1050,1035,1035,42331232,1035,"2330.TW"
,"2024-11-14",1030,1040,1025,1035,44627940,1035,"2330.TW"
,"2024-11-15",1040,1045,1030,1035,34791611,1035,"2330.TW"
,"2024-11-18",1030,1035,1020,1025,31815076,1025,"2330.TW"
,"2024-11-19",1030,1045,1025,1040,24349599,1040,"2330.TW"
,"2024-11-20",1025,1025,1025,1025,156000,1025,"2330.TW"
,"2024-11-21",1020,1025,1010,1010,41429227,1010,"2330.TW"
,"2024-11-22",1035,1050,1035,1040,25187973,1040,"2330.TW"
,"2024-11-25",1045,1050,1030,1030,49566674,1030,"2330.TW"
,"2024-11-26",1015,1020,1010,1010,27312402,1010,"2330.TW"
,"2015-01-05",140.5,140.5,137.5,104.70734405517578,32046000,139.5,"2330.TW"
,"2015-01-06",137.5,137.5,133,100.20378875732422,66778000,133.5,"2330.TW"
,"2015-01-07",133.5,135,133.5,100.57910919189453,43703000,134,"2330.TW"
,"2015-01-08",136.5,138,136,103.58147430419922,42491000,138,"2330.TW"
,"2015-01-09",135,135.5,133,100.57910919189453,61558000,134,"2330.TW"
,"2015-01-12",132.5,133.5,132,99.07792663574219,30338000,132,"2330.TW"
,"2015-01-13",131,133,130.5,99.45321655273438,37818000,132.5,"2330.TW"
,"2015-01-14",132.5,133,130,97.57674407958984,48740000,130,"2330.TW"
,"2015-01-15",131.5,133,131.5,98.70262145996094,40607000,131.5,"2330.TW"
,"2015-01-16",140,140,136,102.83085632324219,124042000,137,"2330.TW"
,"2015-01-19",138.5,139.5,137.5,104.3320541381836,49986000,139,"2330.TW"
,"2015-01-20",139,139,137.5,103.58147430419922,32739000,138,"2330.TW"
,"2015-01-21",139.5,141,139.5,105.83323669433594,70464000,141,"2330.TW"
,"2015-01-22",141.5,142,139.5,105.0826416015625,43846000,140,"2330.TW"
,"2015-01-23",142.5,145,142.5,108.8355941772461,82089000,145,"2330.TW"
,"2015-01-26",145.5,145.5,143.5,108.8355941772461,46716000,145,"2330.TW"
,"2015-01-27",145.5,147,144.5,110.3367691040039,52805000,147,"2330.TW"
,"2015-01-28",146.5,147,145.5,109.96147918701172,45898000,146.5,"2330.TW"
,"2015-01-29",144,145,143,107.70972442626953,34459000,143.5,"2330.TW"
,"2015-01-30",145,145.5,141,105.83323669433594,43666000,141,"2330.TW"
,"2015-02-02",140.5,143,140.5,106.95911407470703,29181000,142.5,"2330.TW"
,"2015-02-03",143,144.5,142,108.46033477783203,27160000,144.5,"2330.TW"
,"2015-02-04",144.5,146.5,144,109.58618927001953,40416000,146,"2330.TW"
,"2015-02-05",145.5,146,143.5,109.21089172363281,23363000,145.5,"2330.TW"
,"2015-02-06",145.5,145.5,143,107.33442687988281,27301000,143,"2330.TW"
,"2015-02-09",143,143.5,141.5,106.58381652832031,26315000,142,"2330.TW"
,"2015-02-10",142,143,141.5,106.95911407470703,33294000,142.5,"2330.TW"
,"2015-02-11",146,149,146,111.0873794555664,71259000,148,"2330.TW"
,"2015-02-12",149.5,149.5,147.5,111.46265411376953,33577000,148.5,"2330.TW"
,"2015-02-13",148.5,150,148,111.46265411376953,37815000,148.5,"2330.TW"
,"2015-02-24",149,152,148.5,113.33911895751953,72531000,151,"2330.TW"
,"2015-02-25",152.5,154.5,152.5,115.9662094116211,48183000,154.5,"2330.TW"
,"2015-02-26",153.5,154,150.5,112.96381378173828,55574000,150.5,"2330.TW"
,"2015-03-02",151.5,153,148.5,111.83794403076172,41388000,149,"2330.TW"
,"2015-03-03",150,151,148.5,112.96381378173828,29134000,150.5,"2330.TW"
,"2015-03-04",150,151.5,149,112.96381378173828,32627000,150.5,"2330.TW"
,"2015-03-05",150,151,148.5,112.58854675292969,28872000,150,"2330.TW"
,"2015-03-06",149,149.5,148.5,111.83794403076172,31316000,149,"2330.TW"
,"2015-03-09",147.5,147.5,145,109.21089172363281,67163000,145.5,"2330.TW"
,"2015-03-10",145,145,144,108.08499908447266,46809000,144,"2330.TW"
,"2015-03-11",143.5,148,143,109.58618927001953,51795000,146,"2330.TW"
,"2015-03-12",147,148.5,146.5,111.0873794555664,32183000,148,"2330.TW"
,"2015-03-13",148,149.5,147,111.83794403076172,45451000,149,"2330.TW"
,"2015-03-16",149,149.5,146,109.58618927001953,36912000,146,"2330.TW"
,"2015-03-17",148.5,150,148.5,111.83794403076172,55718000,149,"2330.TW"
,"2015-03-18",151,154,150,115.21560668945312,70808000,153.5,"2330.TW"
,"2015-03-19",152.5,155,152.5,115.59088897705078,43070000,154,"2330.TW"
,"2015-03-20",151.5,154,151.5,115.59088897705078,37536000,154,"2330.TW"
,"2015-03-23",154,154,152.5,115.21560668945312,26285000,153.5,"2330.TW"
,"2015-03-24",153.5,153.5,151.5,113.71446990966797,36086000,151.5,"2330.TW"
,"2015-03-25",152,152.5,150.5,113.33911895751953,44424000,151,"2330.TW"
,"2015-03-26",145.5,147,144.5,109.21089172363281,157081000,145.5,"2330.TW"
,"2015-03-27",144,145.5,142.5,106.95911407470703,106610000,142.5,"2330.TW"
,"2015-03-30",142.5,144,142,106.95911407470703,59832000,142.5,"2330.TW"
,"2015-03-31",144,145.5,143,109.21089172363281,56539000,145.5,"2330.TW"
,"2015-04-01",145,145,143.5,108.08499908447266,38697000,144,"2330.TW"
,"2015-04-02",145,148,144.5,110.3367691040039,49213000,147,"2330.TW"
,"2015-04-07",146.5,147.5,145,109.58618927001953,33362000,146,"2330.TW"
,"2015-04-08",145.5,146,143,107.33442687988281,47500000,143,"2330.TW"
,"2015-04-09",144,145.5,143,107.33442687988281,46493000,143,"2330.TW"
,"2015-04-10",146,147,145,110.3367691040039,33819000,147,"2330.TW"
,"2015-04-13",146.5,147.5,146,110.3367691040039,23821000,147,"2330.TW"
,"2015-04-14",145,145.5,143.5,108.08499908447266,41528000,144,"2330.TW"
,"2015-04-15",143.5,144.5,141.5,107.33442687988281,71481000,143,"2330.TW"
,"2015-04-16",145,147,144.5,110.3367691040039,54354000,147,"2330.TW"
,"2015-04-17",143,144,142.5,106.95911407470703,76708000,142.5,"2330.TW"
,"2015-04-20",142,144,141.5,107.33442687988281,34341000,143,"2330.TW"
,"2015-04-21",142,143.5,141.5,106.95911407470703,36209000,142.5,"2330.TW"
,"2015-04-22",143.5,145,143,107.70972442626953,40606000,143.5,"2330.TW"
,"2015-04-23",145.5,147,145,110.3367691040039,46931000,147,"2330.TW"
,"2015-04-24",149,152.5,148.5,114.46501159667969,122689000,152.5,"2330.TW"
,"2015-04-27",153,153,150,113.71446990966797,57529000,151.5,"2330.TW"
,"2015-04-28",153.5,153.5,150.5,113.71446990966797,43177000,151.5,"2330.TW"
,"2015-04-29",150,151,148,111.46265411376953,37363000,148.5,"2330.TW"
,"2015-04-30",147,148.5,146.5,110.3367691040039,48913000,147,"2330.TW"
,"2015-05-04",148.5,148.5,146,110.71205139160156,30811000,147.5,"2330.TW"
,"2015-05-05",147.5,148,146,110.3367691040039,27559000,147,"2330.TW"
,"2015-05-06",145.5,148,145.5,110.71205139160156,18784000,147.5,"2330.TW"
,"2015-05-07",146,147.5,146,109.96147918701172,21826000,146.5,"2330.TW"
,"2015-05-08",146,147.5,146,109.96147918701172,19987000,146.5,"2330.TW"
,"2015-05-11",149,149,147,111.46265411376953,20326000,148.5,"2330.TW"
,"2015-05-12",147,148.5,147,110.71205139160156,20509000,147.5,"2330.TW"
,"2015-05-13",147.5,149,147,111.0873794555664,18844000,148,"2330.TW"
,"2015-05-14",148,148.5,146,109.58618927001953,38700000,146,"2330.TW"
,"2015-05-15",147,147,145,109.96147918701172,24295000,146.5,"2330.TW"
,"2015-05-18",147,147,145,109.96147918701172,22879000,146.5,"2330.TW"
,"2015-05-19",145.5,147.5,145,109.96147918701172,26257000,146.5,"2330.TW"
,"2015-05-20",146.5,147,146,109.96147918701172,26920000,146.5,"2330.TW"
,"2015-05-21",146,146.5,144.5,109.21089172363281,40819000,145.5,"2330.TW"
,"2015-05-22",146,147,145,109.21089172363281,22074000,145.5,"2330.TW"
,"2015-05-25",146.5,147.5,145.5,110.71205139160156,16253000,147.5,"2330.TW"
,"2015-05-26",148.5,148.5,146.5,109.96147918701172,15545000,146.5,"2330.TW"
,"2015-05-27",145.5,147,145,108.8355941772461,23825000,145,"2330.TW"
,"2015-05-28",147,147.5,146,110.3367691040039,35891000,147,"2330.TW"
,"2015-05-29",147,147.5,145.5,109.58618927001953,56616000,146,"2330.TW"
,"2015-06-01",145.5,146,144,108.8355941772461,31570000,145,"2330.TW"
,"2015-06-02",144.5,144.5,143.5,108.08499908447266,33317000,144,"2330.TW"
,"2015-06-03",143.5,144.5,143,107.33442687988281,29870000,143,"2330.TW"
,"2015-06-04",142,142.5,140,105.83323669433594,58172000,141,"2330.TW"
,"2015-06-05",139.5,140.5,139,105.0826416015625,42648000,140,"2330.TW"
,"2015-06-08",139.5,140,138.5,103.95675659179688,45469000,138.5,"2330.TW"
,"2015-06-09",138.5,140,138,104.3320541381836,31575000,139,"2330.TW"
,"2015-06-10",141,141.5,139.5,104.70734405517578,37077000,139.5,"2330.TW"
,"2015-06-11",141,144,141,107.70972442626953,44613000,143.5,"2330.TW"
,"2015-06-12",144,144.5,142.5,108.46033477783203,31448000,144.5,"2330.TW"
,"2015-06-15",144.5,144.5,142.5,107.33442687988281,23608000,143,"2330.TW"
,"2015-06-16",143,143,141,106.58381652832031,27272000,142,"2330.TW"
,"2015-06-17",143,143.5,142,106.95911407470703,31326000,142.5,"2330.TW"
,"2015-06-18",142,143,142,106.58381652832031,28591000,142,"2330.TW"
,"2015-06-22",142,143.5,142,106.58381652832031,28278000,142,"2330.TW"
,"2015-06-23",143,145,142.5,108.46033477783203,37230000,144.5,"2330.TW"
,"2015-06-24",144.5,145,143.5,108.8355941772461,18555000,145,"2330.TW"
,"2015-06-25",145,147,145,109.96147918701172,43496000,146.5,"2330.TW"
,"2015-06-26",147,147.5,145.5,109.58618927001953,33561000,146,"2330.TW"
,"2015-06-29",140.5,141,138.5,107.26270294189453,53014000,138.5,"2330.TW"
,"2015-06-30",139,140.5,138.5,108.81161499023438,45261000,140.5,"2330.TW"
,"2015-07-01",140,142.5,139,109.19886016845703,32546000,141,"2330.TW"
,"2015-07-02",140.5,142,140.5,109.58609771728516,23908000,141.5,"2330.TW"
,"2015-07-03",141.5,142.5,140,110.36054992675781,16093000,142.5,"2330.TW"
,"2015-07-06",141,141.5,140.5,108.81161499023438,20617000,140.5,"2330.TW"
,"2015-07-07",141,142,140.5,108.81161499023438,26349000,140.5,"2330.TW"
,"2015-07-08",140.5,141,138,106.87548828125,51986000,138,"2330.TW"
,"2015-07-09",134,138,134,105.71379852294922,53233000,136.5,"2330.TW"
,"2015-07-10",136.5,136.5,136.5,105.71379852294922,0,136.5,"2330.TW"
,"2015-07-13",137,139.5,137,107.26270294189453,34518000,138.5,"2330.TW"
,"2015-07-14",139.5,140.5,138,107.26270294189453,27536000,138.5,"2330.TW"
,"2015-07-15",139,139.5,138,107.26270294189453,23295000,138.5,"2330.TW"
,"2015-07-16",140,140,135.5,105.71379852294922,36999000,136.5,"2330.TW"
,"2015-07-17",138,140,138,108.42439270019531,55781000,140,"2330.TW"
,"2015-07-20",141.5,142,138.5,107.64994049072266,27655000,139,"2330.TW"
,"2015-07-21",141,141.5,139.5,108.81161499023438,19431000,140.5,"2330.TW"
,"2015-07-22",139,139.5,138,107.64994049072266,24620000,139,"2330.TW"
,"2015-07-23",137,137.5,136,105.32655334472656,36389000,136,"2330.TW"
,"2015-07-24",138,138,136,106.10101318359375,38194000,137,"2330.TW"
,"2015-07-27",135,135.5,134,103.77765655517578,43371000,134,"2330.TW"
,"2015-07-28",135,136.5,134,103.77765655517578,34219000,134,"2330.TW"
,"2015-07-29",135,136,134.5,104.93932342529297,29871000,135.5,"2330.TW"
,"2015-07-30",136,139,136,107.26270294189453,36097000,138.5,"2330.TW"
,"2015-07-31",140.5,140.5,137.5,108.03716278076172,39992000,139.5,"2330.TW"
,"2015-08-03",138.5,138.5,134.5,104.16487884521484,33631000,134.5,"2330.TW"
,"2015-08-04",135,136.5,134.5,105.71379852294922,26546000,136.5,"2330.TW"
,"2015-08-05",135.5,135.5,134,103.77765655517578,28491000,134,"2330.TW"
,"2015-08-06",136,136,132,103.77765655517578,38414000,134,"2330.TW"
,"2015-08-07",133,133.5,131.5,103.0031967163086,30554000,133,"2330.TW"
,"2015-08-10",131,131,125.5,99.90534973144531,63646000,129,"2330.TW"
,"2015-08-11",133.5,133.5,130.5,101.06702423095703,64344000,130.5,"2330.TW"
,"2015-08-12",129.5,130,127.5,99.51812744140625,41642000,128.5,"2330.TW"
,"2015-08-13",129,130,127.5,99.1308822631836,35943000,128,"2330.TW"
,"2015-08-14",128,128.5,125,97.58195495605469,39413000,126,"2330.TW"
,"2015-08-17",125.5,125.5,123,96.03303527832031,37847000,124,"2330.TW"
,"2015-08-18",125,126.5,125,97.58195495605469,40722000,126,"2330.TW"
,"2015-08-19",127.5,127.5,124,96.8074951171875,41301000,125,"2330.TW"
,"2015-08-20",124.5,126,123.5,97.58195495605469,38012000,126,"2330.TW"
,"2015-08-21",123,124.5,121,93.70964813232422,59694000,121,"2330.TW"
,"2015-08-24",120,121,112.5,89.0628890991211,116158000,115,"2330.TW"
,"2015-08-25",118,124,117.5,95.64581298828125,94960000,123.5,"2330.TW"
,"2015-08-26",121,124.5,119.5,94.87136840820312,64879000,122.5,"2330.TW"
,"2015-08-27",125,125,122,96.03303527832031,53388000,124,"2330.TW"
,"2015-08-28",127,127,124.5,96.8074951171875,41466000,125,"2330.TW"
,"2015-08-31",126,129,123.5,99.90534973144531,56941000,129,"2330.TW"
,"2015-09-01",127.5,127.5,124,96.03303527832031,42340000,124,"2330.TW"
,"2015-09-02",123,127,123,97.19473266601562,36973000,125.5,"2330.TW"
,"2015-09-03",127.5,127.5,125,98.35643005371094,24004000,127,"2330.TW"
,"2015-09-04",126.5,127,123.5,96.8074951171875,22006000,125,"2330.TW"
,"2015-09-07",124.5,126,122,94.87136840820312,25891000,122.5,"2330.TW"
,"2015-09-08",122.5,123.5,122,95.25858306884766,15090000,123,"2330.TW"
,"2015-09-09",126.5,129,126.5,99.90534973144531,53588000,129,"2330.TW"
,"2015-09-10",127,128,125,96.8074951171875,32912000,125,"2330.TW"
,"2015-09-11",125.5,127.5,124,98.74366760253906,20525000,127.5,"2330.TW"
,"2015-09-14",128,129,126,98.74366760253906,25508000,127.5,"2330.TW"
,"2015-09-15",127.5,128,125.5,97.58195495605469,21658000,126,"2330.TW"
,"2015-09-16",128,130,127.5,100.2925796508789,39923000,129.5,"2330.TW"
,"2015-09-17",130.5,131.5,130,101.45427703857422,49472000,131,"2330.TW"
,"2015-09-18",129.5,131.5,129,101.84149169921875,31937000,131.5,"2330.TW"
,"2015-09-21",130,130,128.5,100.2925796508789,29930000,129.5,"2330.TW"
,"2015-09-22",130,130,128.5,99.90534973144531,17636000,129,"2330.TW"
,"2015-09-23",127,127.5,124.5,96.4202651977539,32905000,124.5,"2330.TW"
,"2015-09-24",127,128,125.5,98.35643005371094,43432000,127,"2330.TW"
,"2015-09-25",127,127.5,125,98.35643005371094,24630000,127,"2330.TW"
,"2015-09-29",127,127,127,98.35643005371094,0,127,"2330.TW"
,"2015-09-30",128,131,127,100.67980194091797,67112000,130,"2330.TW"
,"2015-10-01",131,134,129.5,103.39038848876953,49600000,133.5,"2330.TW"
,"2015-10-02",132.5,132.5,131.5,102.22872161865234,25216000,132,"2330.TW"
,"2015-10-05",133,133.5,131.5,102.61595153808594,30276000,132.5,"2330.TW"
,"2015-10-06",135,135.5,132.5,103.0031967163086,48613000,133,"2330.TW"
,"2015-10-07",133.5,135,133,104.55210876464844,31784000,135,"2330.TW"
,"2015-10-08",137,137,135,105.32655334472656,31144000,136,"2330.TW"
,"2015-10-12",137,139,136.5,107.26270294189453,46971000,138.5,"2330.TW"
,"2015-10-13",138.5,138.5,136,106.48825073242188,36108000,137.5,"2330.TW"
,"2015-10-14",136.5,137.5,136,105.71379852294922,18007000,136.5,"2330.TW"
,"2015-10-15",139,141,139,108.42439270019531,57142000,140,"2330.TW"
,"2015-10-16",137,137.5,136,106.48825073242188,36196000,137.5,"2330.TW"
,"2015-10-19",138.5,139,137,106.87548828125,26150000,138,"2330.TW"
,"2015-10-20",139,139,137.5,107.64994049072266,27462000,139,"2330.TW"
,"2015-10-21",139.5,140,137.5,107.26270294189453,17976000,138.5,"2330.TW"
,"2015-10-22",138,138.5,137,106.48825073242188,15149000,137.5,"2330.TW"
,"2015-10-23",140,140.5,139,108.42439270019531,35644000,140,"2330.TW"
,"2015-10-26",140.5,140.5,139,108.42439270019531,24382000,140,"2330.TW"
,"2015-10-27",138.5,140,137.5,107.64994049072266,26012000,139,"2330.TW"
,"2015-10-28",137,139,137,106.87548828125,22522000,138,"2330.TW"
,"2015-10-29",139,139.5,136.5,105.71379852294922,20428000,136.5,"2330.TW"
,"2015-10-30",137,137.5,136,105.71379852294922,27844000,136.5,"2330.TW"
,"2015-11-02",138.5,138.5,135.5,106.48825073242188,21663000,137.5,"2330.TW"
,"2015-11-03",138.5,140,138,108.03716278076172,33082000,139.5,"2330.TW"
,"2015-11-04",141.5,144.5,141,111.90950012207031,75144000,144.5,"2330.TW"
,"2015-11-05",144,144.5,142.5,110.36054992675781,35773000,142.5,"2330.TW"
,"2015-11-06",144,144,139,108.42439270019531,45683000,140,"2330.TW"
,"2015-11-09",141,143,140.5,109.97331237792969,24833000,142,"2330.TW"
,"2015-11-10",141.5,141.5,139,108.03716278076172,23307000,139.5,"2330.TW"
,"2015-11-11",140.5,140.5,136.5,106.48825073242188,29412000,137.5,"2330.TW"
,"2015-11-12",138.5,139,138,107.26270294189453,16474000,138.5,"2330.TW"
,"2015-11-13",137.5,139,136,105.32655334472656,21639000,136,"2330.TW"
,"2015-11-16",134,135.5,134,104.55210876464844,32110000,135,"2330.TW"
,"2015-11-17",138,140,137.5,107.26270294189453,28188000,138.5,"2330.TW"
,"2015-11-18",139.5,140,136.5,106.10101318359375,29074000,137,"2330.TW"
,"2015-11-19",138.5,140.5,138,108.81161499023438,27426000,140.5,"2330.TW"
,"2015-11-20",140.5,141,140,109.19886016845703,20271000,141,"2330.TW"
,"2015-11-23",141,141.5,140,109.19886016845703,17170000,141,"2330.TW"
,"2015-11-24",140,141.5,139.5,108.03716278076172,21843000,139.5,"2330.TW"
,"2015-11-25",139.5,141,138.5,109.19886016845703,27099000,141,"2330.TW"
,"2015-11-26",141,142.5,140,110.36054992675781,31976000,142.5,"2330.TW"
,"2015-11-27",143,143,139,107.64994049072266,23135000,139,"2330.TW"
,"2015-11-30",136.5,139,136,107.64994049072266,108490000,139,"2330.TW"
,"2015-12-01",140.5,142.5,138.5,110.36054992675781,46117000,142.5,"2330.TW"
,"2015-12-02",144,144,142,110.36054992675781,31609000,142.5,"2330.TW"
,"2015-12-03",141.5,143,141.5,110.36054992675781,18825000,142.5,"2330.TW"
,"2015-12-04",141,142.5,140.5,108.81161499023438,30869000,140.5,"2330.TW"
,"2015-12-07",142,144.5,142,111.1350326538086,40284000,143.5,"2330.TW"
,"2015-12-08",143.5,144,141,110.36054992675781,32173000,142.5,"2330.TW"
,"2015-12-09",142,142,140.5,108.81161499023438,26751000,140.5,"2330.TW"
,"2015-12-10",140.5,141.5,139,109.19886016845703,41414000,141,"2330.TW"
,"2015-12-11",141,142,139,108.03716278076172,29914000,139.5,"2330.TW"
,"2015-12-14",137.5,139.5,137.5,107.64994049072266,32656000,139,"2330.TW"
,"2015-12-15",139.5,140.5,138,106.87548828125,23558000,138,"2330.TW"
,"2015-12-16",142,144,141,111.1350326538086,56401000,143.5,"2330.TW"
,"2015-12-17",144.5,145,143,112.29669952392578,34462000,145,"2330.TW"
,"2015-12-18",143,145,142,109.97331237792969,36298000,142,"2330.TW"
,"2015-12-21",141.5,142.5,140.5,109.58609771728516,26847000,141.5,"2330.TW"
,"2015-12-22",141,142,140.5,109.97331237792969,17085000,142,"2330.TW"
,"2015-12-23",141,143,140.5,109.58609771728516,18064000,141.5,"2330.TW"
,"2015-12-24",143,143.5,142,109.97331237792969,13471000,142,"2330.TW"
,"2015-12-25",142,143.5,142,110.74779510498047,6126000,143,"2330.TW"
,"2015-12-28",143.5,144,143,111.1350326538086,10797000,143.5,"2330.TW"
,"2015-12-29",143.5,144,141.5,109.97331237792969,12801000,142,"2330.TW"
,"2015-12-30",142.5,144,142,110.36054992675781,14578000,142.5,"2330.TW"
,"2015-12-31",142,144,141,110.74779510498047,18336000,143,"2330.TW"
,"2016-01-04",142.5,143.5,139,108.03716278076172,39169000,139.5,"2330.TW"
,"2016-01-05",139,140,137,106.87548828125,46381000,138,"2330.TW"
,"2016-01-06",138,138,135,104.93932342529297,53617000,135.5,"2330.TW"
,"2016-01-07",134.5,135,130.5,103.0031967163086,62539000,133,"2330.TW"
,"2016-01-08",132,135,132,103.77765655517578,50123000,134,"2330.TW"
,"2016-01-11",133,134.5,130.5,103.0031967163086,48345000,133,"2330.TW"
,"2016-01-12",133,134,131.5,103.0031967163086,34688000,133,"2330.TW"
,"2016-01-13",133.5,135.5,133,103.39038848876953,37717000,133.5,"2330.TW"
,"2016-01-14",130.5,132,130.5,101.84149169921875,39253000,131.5,"2330.TW"
,"2016-01-15",137.5,138,135.5,106.10101318359375,79464000,137,"2330.TW"
,"2016-01-18",135,138,134.5,106.10101318359375,36757000,137,"2330.TW"
,"2016-01-19",137.5,138,136,106.87548828125,23737000,138,"2330.TW"
,"2016-01-20",137.5,137.5,133.5,104.16487884521484,43839000,134.5,"2330.TW"
,"2016-01-21",134,136.5,134,104.55210876464844,31933000,135,"2330.TW"
,"2016-01-22",136.5,138.5,136,107.26270294189453,33889000,138.5,"2330.TW"
,"2016-01-25",140,140,139,108.03716278076172,27184000,139.5,"2330.TW"
,"2016-01-26",137.5,139,137,106.48825073242188,24049000,137.5,"2330.TW"
,"2016-01-27",139,139.5,138.5,108.03716278076172,24029000,139.5,"2330.TW"
,"2016-01-28",138,140.5,138,108.42439270019531,37867000,140,"2330.TW"
,"2016-01-29",138.5,143,138,110.74779510498047,55616000,143,"2330.TW"
,"2016-02-01",144,144,141.5,111.52224731445312,40943000,144,"2330.TW"
,"2016-02-02",144,144.5,141.5,110.36054992675781,25380000,142.5,"2330.TW"
