sitename,lon,lat,address,city,dist
中油亮漢白沙屯加油站,120.705136,24.556936,台灣苗栗縣通霄鎮中山路128號,苗栗縣,通霄鎮
全聯新化忠孝店站,120.300611,23.036851,台灣台南市新化區忠孝路198-7、202號,台南市,新化區
社子國小地下停車場B1F站,121.502127,25.091367,台灣台北市士林區延平北路六段308號,台北市,士林區
7-ELEVEN 忠柯店站,121.378877,25.068429,台灣新北市林口區忠孝路642號,新北市,林口區
阿毅輪胎鳳山青年店站(多站),120.350474,22.635934,台灣高雄市鳳山區青年路二段150-6號,高雄市,鳳山區
迪卡儂台中南屯店站(多站),120.649932,24.130811,台灣台中市南屯區大墩南路199號,台中市,南屯區
中油大同路加油站,120.213935,22.975234,台灣台南市南區大同路二段380號,台南市,南區
全聯嘉義民雄店站(多站),120.426492,23.558919,台灣嘉義縣民雄鄉復興路226號,嘉義縣,民雄鄉
寶雅六甲中正店站(多站),120.351575,23.232305,台灣台南市六甲區中正路591號,台南市,六甲區
全聯員林浮圳店站,120.583319,23.967488,台灣彰化縣員林市浮圳路二段135號510,彰化縣,員林市
7-ELEVEN 福新店站(多站),120.687039,23.968852,台灣南投縣草屯鎮虎山路495號,南投縣,草屯鎮
中油全通加油站,120.442592,22.715201,台灣高雄市大樹區大坑路109號,高雄市,大樹區
全聯彰化福興店站,120.431427,24.050827,台灣彰化縣福興鄉沿海路五段363號,彰化縣,福興鄉
7-ELEVEN 星光店站,120.46291,23.794191,台灣雲林縣西螺鎮興農西路56號,雲林縣,西螺鎮
全聯蘆竹山腳店站(多站),121.28734,25.08816,台灣桃園市蘆竹區南山路三段435號,桃園市,蘆竹區
家樂福新屏店站(多站),120.48905,22.663359,台灣屏東縣屏東市台糖街3號,屏東縣,屏東市
全聯佳里中山店站,120.177323,23.164411,台灣台南市佳里區中山路452、456號,台南市,佳里區
中油順興加油站,121.036497,24.880017,台灣新竹縣湖口鄉八德路一段392號,新竹縣,湖口鄉
家樂福嘉義店站,120.431152,23.470922,台灣嘉義市西區600,嘉義市,西區
全家鳥松濱湖店站(多站),120.358363,22.662763,台灣高雄市鳥松區文前路3巷21之1號,高雄市,鳥松區
中油台糖國泰加油站,120.353674,22.615387,台灣高雄市鳳山區國泰路一段273號,高雄市,鳳山區
中油台糖曾文加油站,120.270713,23.164486,台灣台南市善化區溪底寮67號,台南市,善化區
7-ELEVEN 真嘉店站(多站),120.475978,23.672497,台灣雲林縣斗南鎮延平路二段520號,雲林縣,斗南鎮
湖廣停10站停車場站,120.441446,23.450621,台灣嘉義市西區湖子內路227號,嘉義市,西區
中油九曲堂加油站,120.417654,22.642524,台灣高雄市大寮區鳳屏二路297號,高雄市,大寮區
中油羅東加油站,121.769263,24.697271,台灣宜蘭縣五結鄉中正路二段90號,宜蘭縣,五結鄉
全聯岡山壽華店站,120.292002,22.800159,台灣高雄市岡山區壽華路131巷1號,高雄市,岡山區
中油台糖加昌加油站,120.299704,22.715217,台灣高雄市楠梓區加昌路633-1號,高雄市,楠梓區
7-ELEVEN 宏橋店站,121.026532,24.870261,台灣新竹縣湖口鄉工業一路7號號,新竹縣,湖口鄉
中油三多加油站,121.415374,25.008859,台灣新北市樹林區116縣道433號,新北市,樹林區
全聯台東漢陽店站(多站),121.137871,22.741963,台灣台東縣台東市漢陽南路89號,台東縣,台東市
中油追分加油站,120.573343,24.119666,台灣台中市大肚區沙田路一段167號,台中市,大肚區
7-ELEVEN 立揚店站,121.295373,24.995533,台灣桃園市桃園區正光路116號,桃園市,桃園區
7-ELEVEN 鎮豐店站(多站),121.208209,24.900175,台灣桃園市平鎮區南豐路99號,桃園市,平鎮區
全家新莊龍鳳店站,121.422858,25.028864,台灣新北市新莊區107縣道729號,新北市,新莊區
嘉義市文化局站(多站),120.451794,23.487879,台灣嘉義市東區忠孝路275號,嘉義市,東區
中油台西加油站,120.20286,23.699045,台灣雲林縣台西鄉中山路36號,雲林縣,台西鄉
新北市新埔立體停車場站(多站),121.458061,25.023793,台灣新北市板橋區龍泉街199號,新北市,板橋區
全家竹北新崙店站(多站),120.998646,24.829621,台灣新竹縣竹北市光明十一路37號,新竹縣,竹北市
全聯嘉義南京店站,120.436282,23.464524,台灣嘉義市西區南京路416號,嘉義市,西區
全家竹東上舜店站,121.056052,24.772233,台灣新竹縣竹東鎮光明路261號263號,新竹縣,竹東鎮
新北市光明平面停車場站,121.374118,24.930429,台灣新北市三峽區光明路39-1號,新北市,三峽區
新北市龍埔公園平面停車場站(多站),121.374158,24.938514,台灣新北市三峽區國光街60號,新北市,三峽區
應安168 福州停車場站(多站),121.514618,25.026534,台灣台北市中正區汀州路二段13巷9號,台北市,中正區
全家台中金工店站(多站),120.612677,24.171507,台灣台中市西屯區工業區一路111號,台中市,西屯區
大道停6停車場站(多站),120.215819,23.009493,台灣台南市北區北門路二段506號,台南市,北區
福懋大甲加油站,120.62767,24.35081,台灣台中市大甲區中山路一段970號,台中市,大甲區
臺北市建國北路高架橋下停車場站(多站),121.536697,25.046727,台灣台北市中山區台北市中山區,台北市,中山區
7-ELEVEN 翔盛店站,120.381369,22.658767,台灣高雄市鳥松區神農路479號,高雄市,鳥松區
加昌駕訓班站(多站),120.311423,22.713983,台灣高雄市楠梓區學專路101號,高雄市,楠梓區
7-ELEVEN 丹榮店站(多站),120.49194,22.588824,台灣屏東縣屏東市和平東路2號,屏東縣,屏東市
臺中市廣兼停八停車場站(多站),120.705196,24.174317,台灣台中市北屯區台中市北屯區,台中市,北屯區
新北市玫瑰中正路停車場站(多站),121.454511,25.024427,台灣新北市板橋區板橋國中(435藝文特區),新北市,板橋區
全聯台中大鵬店站(多站),120.663308,24.177976,台灣台中市西屯區大鵬路107號,台中市,西屯區
中油大佳加油站,121.831078,24.613767,台灣宜蘭縣蘇澳鎮蘇澳鎮海山西路300號,宜蘭縣,蘇澳鎮
中油中工加油站,121.23864,24.965232,台灣桃園市中壢區中華路二段200號,桃園市,中壢區
中油台糖博學加油站,120.37072,22.563186,台灣高雄市小港區博學路481號,高雄市,小港區
中油嘉義忠孝路加油站,120.44109,23.518032,台灣嘉義市東區忠孝路808號,嘉義市,東區
中油玉井加油站,120.465319,23.120863,台灣台南市玉井區中山路91號,台南市,玉井區
家樂福鳳山店站,120.347984,22.627902,台灣高雄市鳳山區中山西路245之2號,高雄市,鳳山區
7-ELEVEN 興達港店站,120.19275,22.874362,台灣高雄市茄萣區民治路188號,高雄市,茄萣區
全聯新營民生店站,120.307183,23.31157,台灣台南市新營區民生路170號,台南市,新營區
臺北市樂活公園站(多站),121.618587,25.06844,114台灣台北市內湖區康樂街61巷2 樓3號,台北市,內湖區
7-ELEVEN 東馳店站,121.219029,23.12292,台灣台東縣池上鄉忠孝路213號,台東縣,池上鄉
中油必勝加油站,120.906892,24.730505,台灣苗栗縣竹南鎮公義路2000號,苗栗縣,竹南鎮
7-ELEVEN 永嘉店站(多站),120.24903,23.01867,台灣台南市永康區二王路139號,台南市,永康區
中油茄苳加油站,121.269632,24.977043,台灣桃園市八德區中華路575號,桃園市,八德區
Gogoro 蘆竹中正門市站,121.292728,25.046538,台灣桃園市蘆竹區中正路124號,桃園市,蘆竹區
台北捷運民權西路站(多站),121.519983,25.061228,台灣台北市中山區台北市中山區,台北市,中山區
全家竹南崁頂店站,120.885283,24.690468,台灣苗栗縣竹南鎮永貞路二段149號,苗栗縣,竹南鎮
中油龍潭交流道加油站,121.217391,24.870976,台灣桃園市龍潭區大昌路一段160號,桃園市,龍潭區
嘉義福利站(多站),120.462403,23.484121,台灣嘉義市東區民權路50-1號,嘉義市,東區
中油中彰彰興加油站,120.588191,24.091605,台灣彰化縣彰化市彰興路二段48-11號,彰化縣,彰化市
HiLife 鳳山鳳頂店站,120.366166,22.588277,台灣高雄市鳳山區頂庄路50號,高雄市,鳳山區
CITYLINK 內湖店站(多站),121.59399,25.08462,台灣台北市內湖區金龍路30號,台北市,內湖區
家樂福中原店B2F站,121.231388,24.962454,台灣桃園市中壢區中華路二段501號,桃園市,中壢區
台北捷運士林站(多站),121.526304,25.092362,台灣台北市士林區中山北路五段505巷35號號,台北市,士林區
全家東港東光店站(多站),120.459232,22.467423,台灣屏東縣東港鎮新興三街202號,屏東縣,東港鎮
花蓮醫院站(多站),121.61132,23.979628,台灣花蓮縣花蓮市中正路600號,花蓮縣,花蓮市
統冠超市府前店站,121.619273,24.004064,台灣花蓮縣花蓮市府前路606號,花蓮縣,花蓮市
全家頭份田寮店站,120.88222,24.682551,台灣苗栗縣頭份市自強路二段628號,苗栗縣,頭份市
全聯台中建國南店站(多站),120.658105,24.124761,台灣台中市南區建國南路一段259號,台中市,南區
新莊運動中心站(多站),121.449293,25.039681,台灣新北市新莊區公園路60號,新北市,新莊區
全聯前鎮和誠店站,120.321422,22.579013,台灣高雄市前鎮區和誠街117號,高雄市,前鎮區
家樂福安平店站(多站),120.187136,22.988416,台灣台南市中西區中華西路二段16號,台南市,中西區
HiLife 竹縣東光店站,121.028468,24.869726,台灣新竹縣湖口鄉光復東路152號,新竹縣,湖口鄉
全家台東大竹店站,120.943541,22.454968,台灣台東縣大武鄉965,台東縣,大武鄉
順發3C新竹店站,121.001516,24.793641,台灣新竹市東區金城一路7號,新竹市,東區
嘉義市中央廣場站(多站),120.449402,23.481125,台灣嘉義市東區中央廣場[幸福巴士],嘉義市,東區
新北市捷運環狀線A區停車場站(多站),121.519198,24.991508,台灣新北市中和區景平路71-3號,新北市,中和區
中油岡山交流道加油站,120.317019,22.787108,台灣高雄市燕巢區安招路1044號,高雄市,燕巢區
中油林森二路加油站(多站),120.305676,22.623418,台灣高雄市新興區忠孝一路69巷12號,高雄市,新興區
勝利加油站(多站),121.537682,25.030964,台灣台北市大安區建國南路二段75-1號,台北市,大安區
Gogoro 中山松江服務中心站,121.533086,25.066903,104台灣台北市中山區松江路530 樓6號,台北市,中山區
山隆鶯歌加油站(多站),121.336648,24.971653,台灣新北市鶯歌區鶯歌路276號,新北市,鶯歌區
中油新南投交流道加油站,120.68451,23.91764,台灣南投縣南投市華陽路258號,南投縣,南投市
臺中市建成停車場站(多站),120.699116,24.155028,台灣台中市北區東光五街112號,台中市,北區
大魯閣棒壘球打擊練習場中壢館站(多站),121.249674,24.957432,台灣桃園市中壢區普忠路407號,桃園市,中壢區
新北市雙溪低碳鐵馬驛站,121.866403,25.038991,台灣新北市雙溪區自強路5-1號,新北市,雙溪區
中油豐濱加油站,121.520327,23.602346,台灣花蓮縣豐濱鄉光豐路977號,花蓮縣,豐濱鄉
中油南庄加油站,121.001593,24.605764,台灣苗栗縣南庄鄉中正路197號,苗栗縣,南庄鄉
全聯新竹大庄店站(多站),120.92808,24.792318,台灣新竹市香山區香北路58號,新竹市,香山區
全聯中壢普忠店站,121.256297,24.949516,台灣桃園市中壢區普忠路1168號,桃園市,中壢區
享溫馨KTV 巨蛋店站(多站),120.303008,22.66381,台灣高雄市鼓山區博愛二路357號,高雄市,鼓山區
全聯新竹金山店站,121.02001,24.778504,台灣新竹市東區金山七街6巷1號,新竹市,東區
家樂福豐原店站,120.70678,24.25195,台灣台中市豐原區成功路500號,台中市,豐原區
星巴克屏東東港店站(多站),120.454939,22.469251,台灣屏東縣東港鎮光復路一段356號,屏東縣,東港鎮
宏佳騰大安和平店站(多站),121.553152,25.020517,台灣台北市大安區安居街60巷18號,台北市,大安區
Nova 資訊廣場中壢店站,121.215123,24.95571,台灣桃園市中壢區民族路22號,桃園市,中壢區
燕巢區公所站,120.361954,22.787963,台灣高雄市燕巢區中安路1號,高雄市,燕巢區
新北市蘆洲中山立體停車場站(多站),121.473118,25.083567,台灣新北市蘆洲區得勝街107號,新北市,蘆洲區
中油大益加油站,120.41185,22.548368,台灣高雄市大寮區鳳林一路502號,高雄市,大寮區
HiLife 苗縣頂尖店站,120.925978,24.70636,台灣苗栗縣頭份市中華路1770號,苗栗縣,頭份市
新北市廣停一平面停車場站(多站),121.372261,25.075485,台灣新北市林口區文化二路一段413號,新北市,林口區
中油北屯加油站,120.701449,24.179614,台灣台中市北屯區北屯路438號,台中市,北屯區
臺北植物園站(多站),121.508477,25.030803,台灣台北市中正區和平西路二段102號,台北市,中正區
山隆高雄加油站,120.37023,22.52982,台灣高雄市小港區沿海三路26之3號,高雄市,小港區
中油梧棲加油站,120.532083,24.26079,台灣台中市梧棲區八德路2號,台中市,梧棲區
中油前鋒路加油站,120.215415,23.004692,台灣台南市北區前鋒路285號,台南市,北區
全家高雄德昌店站,120.293879,22.723613,台灣高雄市楠梓區惠民路220號,高雄市,楠梓區
全家竹南環營店站,120.873055,24.682179,台灣苗栗縣竹南鎮環市路一段162號1樓,苗栗縣,竹南鎮環市
家樂福五甲店站,120.336313,22.597134,台灣高雄市鳳山區林森路291號3樓,高雄市,鳳山區
全聯台中新民店站(多站),120.689623,24.158914,台灣台中市北區健行路37號,台中市,北區
中油楠梓加油站,120.325393,22.719667,台灣高雄市楠梓區高楠公路1376號,高雄市,楠梓區
7-ELEVEN 宣宏店站(多站),121.764162,24.690715,台灣宜蘭縣羅東鎮復興路二段257號,宜蘭縣,羅東鎮
Gogoro 虎尾光復門市站,120.433871,23.711194,台灣雲林縣虎尾鎮光復路482號,雲林縣,虎尾鎮
台北捷運復興崗站(多站),121.486349,25.137717,台灣台北市北投區中央北路三段11-1號1樓,台北市,北投區
全聯中和新生店站(多站),121.484047,24.99845,台灣新北市中和區新生街251號,新北市,中和區
Gogoro 彰化中正門市站,120.537293,24.079178,台灣彰化縣彰化市中正路二段130號,彰化縣,彰化市
高雄市苓雅區成功一路站(多站),120.297872,22.613204,台灣高雄市苓雅區成功一路55號,高雄市,苓雅區
家樂福花蓮店站(多站),121.610095,24.01566,台灣花蓮縣新城鄉嘉里路15號,花蓮縣,新城鄉
中油和美加油站,120.502774,24.106851,台灣彰化縣和美鎮彰美路五段89號,彰化縣,和美鎮
桃園市僑愛平面停車場站,121.294076,24.921752,台灣桃園市大溪區介壽路92號,桃園市,大溪區
中油冠遠加油站,120.66509,23.849342,台灣南投縣名間鄉出林虎路一段146號,南投縣,名間鄉
7-ELEVEN 友樂店站,120.436061,23.537462,台灣嘉義縣民雄鄉建國路二段146-61號,嘉義縣,民雄鄉
全家內門羅漢門店站,120.454139,22.9233,台灣高雄市內門區南屏路233號,高雄市,內門區
中油屏東交流道加油站,120.505359,22.69519,台灣屏東縣屏東市海豐街2-25號號,屏東縣,屏東市
Gogoro 安南北安店站(多站),120.202787,23.039598,台灣台南市安南區北安路三段,台南市,安南區
7-ELEVEN 三中店站(多站),120.661351,24.158891,台灣台中市西區博館路231號,台中市,西區
台糖綠揚加油站,120.537533,23.675959,台灣雲林縣斗六市仁義路110號,雲林縣,斗六市
全家鹽埔高朗店站(多站),120.584361,22.739021,台灣屏東縣鹽埔鄉三民路80-1號,屏東縣,鹽埔鄉
臺中市林森停車場站(多站),120.673331,24.134072,台灣台中市西區林森路27巷19號,台中市,西區
仁德116停車場站(多站),120.397822,22.593031,台灣高雄市大寮區仁勇路69號,高雄市,大寮區
台北捷運石牌站(多站),121.514772,25.115368,台灣台北市北投區西安街二段230號,台北市,北投區
7-ELEVEN 淵安店站,120.180916,23.050219,台灣台南市安南區仁安四街9號,台南市,安南區
山隆龍興加油站(多站),121.245065,24.944899,台灣桃園市中壢區龍興路693號,桃園市,中壢區
中油宏苗加油站,120.79645,24.58748,台灣苗栗縣苗栗市圓墩,苗栗縣,苗栗市
全家太平普拉斯店站(多站),120.733365,24.154344,台灣台中市太平區大興路115-1號,台中市,太平區
寶雅高雄路竹店站(多站),120.26143,22.852894,台灣高雄市路竹區中山路886號,高雄市,路竹區
中油台糖高鐵加油站,120.321494,22.693556,台灣高雄市仁武區高楠公路55號,高雄市,仁武區
新北市自強公園站(多站),121.470368,24.999806,台灣新北市中和區國光街85巷10號,新北市,中和區
7-ELEVEN 南門城店站,120.204114,22.983656,台灣台南市中西區南門路229號,台南市,中西區
中油鳳仁加油站,120.348399,22.69497,台灣高雄市仁武區鳳仁路177號,高雄市,仁武區
HiLife 湖口德成店站,121.04147,24.892803,台灣新竹縣湖口鄉中山路一段506號,新竹縣,湖口鄉
山隆苓雅加油站(多站),120.33594,22.616498,台灣高雄市苓雅區武營路433號,高雄市,苓雅區
中油廣進加油站,121.768826,24.724303,台灣宜蘭縣宜蘭市中山路一段118號,宜蘭縣,宜蘭市
7-ELEVEN 景竹店站(多站),121.26069,25.025638,台灣桃園市蘆竹區南竹路五段200號,桃園市,蘆竹區
中油員山加油站(多站),121.731057,24.747404,台灣宜蘭縣員山鄉員山路一段31號,宜蘭縣,員山鄉
7-ELEVEN 青文店站,120.352379,22.64042,台灣高雄市鳳山區文衡路343號,高雄市,鳳山區
北基世貿加油站(多站),120.61822,24.187084,台灣台中市西屯區福康路145號,台中市,西屯區
中油神崗加油站,120.67093,24.25684,台灣台中市神岡區中山路1130號,台中市,神岡區
全家竹北新華興店站,120.999799,24.837543,台灣新竹縣竹北市華興街289號,新竹縣,竹北市
中油永錡泰山加油站,121.435248,25.057544,台灣新北市泰山區泰林路二段64號,新北市,泰山區
中油台南土庫加油站,120.250259,22.991191,台灣台南市仁德區太子五街2號,台南市,仁德區
全家大發仁愛店站,120.394738,22.636579,台灣高雄市大寮區仁愛路22號,高雄市,大寮區
中油台糖成功嶺加油站,120.60723,24.127163,台灣台中市南屯區忠勇路1號,台中市,南屯區
全聯龍潭三林店站,121.230988,24.848274,台灣桃園市龍潭區中正路三林段298號,桃園市,龍潭區
7-ELEVEN 東泓店站(多站),120.699866,24.127188,台灣台中市東區東門路140號,台中市,東區
UNIQLO 桃園春日路店站(多站),121.306362,25.023602,台灣桃園市桃園區鹽庫西街46巷28號,桃園市,桃園區
新北市永和名利橋站(多站),121.50095,25.007849,台灣新北市永和區仁愛路352巷98號,新北市,永和區
中油辰鴻加油站,121.009752,24.772095,台灣新竹縣寶山鄉園區三路3號,新竹縣,寶山鄉
中油內湖麗山街加油站,121.570914,25.08132,台灣台北市內湖區內湖路一段362號,台北市,內湖區
中油新厝高鳳加油站,120.371693,22.577511,台灣高雄市小港區高鳳路272號,高雄市,小港區
華夏科技大學站(多站),121.507926,24.980303,台灣新北市中和區聚鈺樓,新北市,中和區
全家永康龍橋店站,120.264658,23.03779,台灣台南市永康區自強路830號號旁,台南市,永康區
中油新水加油站,121.826966,24.680266,台灣宜蘭縣五結鄉五濱路二段206號,宜蘭縣,五結鄉
新北市福和國中停車場站,121.522936,25.004817,台灣新北市永和區永亨路99-85號,新北市,永和區
板橋體育館站(多站),121.456419,25.013029,台灣新北市板橋區板橋戶政事務所(黃石中繼市場),新北市,板橋區
中油苗交加油站,120.819161,24.528198,台灣苗栗縣公館鄉76-1,苗栗縣,公館鄉
台亞大林加油站,120.448038,23.603422,台灣嘉義縣大林鎮明華路48之9號,嘉義縣,大林鎮
五妃街南側停車場站(多站),120.208775,22.982461,台灣台南市中西區法華街164號,台南市,中西區
全聯豐原成功店站(多站),120.708785,24.245768,台灣台中市豐原區成功路198號,台中市,豐原區
全聯羅東中正店站(多站),121.771759,24.669795,台灣宜蘭縣羅東鎮中正南路88號,宜蘭縣,羅東鎮
中油復興路加油站,120.487985,22.661074,台灣屏東縣屏東市復興路261號,屏東縣,屏東市
大潤發台中忠明店站(多站),120.671618,24.163088,台灣台中市北區忠明路485-499號,台中市,北區
正濱海濱聯合里民活動中心站(多站),121.771861,25.151416,台灣基隆市中正區中正路623號,基隆市,中正區
7-ELEVEN 海裕店站(多站),120.199681,23.006395,台灣台南市北區海安路三段219巷5號1樓,台南市,北區
新北市澳底公園地下停車場站,121.925722,25.053533,台灣新北市貢寮區仁愛路58號,新北市,貢寮區
左營福利站,120.291952,22.690531,台灣高雄市左營區實踐路46號,高雄市,左營區
山隆軍校加油站(多站),120.268624,22.771236,台灣高雄市岡山區石潭路102號,高雄市,岡山區
臺中市潭子區聯合辦公大樓站(多站),120.723014,24.20389,台灣台中市潭子區潭興路一段114號,台中市,潭子區
遠傳總部大樓站,121.570202,25.078347,台灣台北市內湖區瑞光港墘路口,台北市,內湖區
八百屋旗艦自由店站(多站),120.310456,22.67068,台灣高雄市左營區自由自由三路101巷口西北側,高雄市,左營區
中油墾丁加油站,120.7927,21.946029,台灣屏東縣恆春鎮墾丁路402號,屏東縣,恆春鎮
中華電信桃園服務中心站(多站),121.310081,24.989354,台灣桃園市桃園區復興路181號,桃園市,桃園區
7-ELEVEN 鳳麟店站(多站),120.396496,22.50659,台灣高雄市林園區鳳林路一段,高雄市,林園區
中油明泓加油站,121.138858,25.009785,台灣桃園市觀音區環中路392號,桃園市,觀音區
全聯沙鹿屏西店站(多站),120.570761,24.217631,台灣台中市沙鹿區鎮南路二段46號,台中市,沙鹿區
中油南寮漁港加油站,120.237269,22.764252,台灣高雄市彌陀區漁港路73號,高雄市,彌陀區
全家台中金太平店站(多站),120.682632,24.148675,台灣台中市北區太平路66號,台中市,北區
Gogoro 龍潭中正門市站(多站),121.217951,24.861472,台灣桃園市龍潭區中正路323號,桃園市,龍潭區
新北市青山平面停車場站(多站),121.459224,24.978464,台灣新北市土城區青仁路70號,新北市,土城區
千葉火鍋豐原店站(多站),120.726026,24.251638,台灣台中市豐原區自成街60號,台中市,豐原區
全家嘉義湖瑞店站(多站),120.443545,23.45575,台灣嘉義市西區南京民生南路口[幸福巴士],嘉義市,西區
新化聯合活動中心站,120.306927,23.042164,台灣台南市新化區民生路266號,台南市,新化區
7-ELEVEN 光園店站,120.694863,24.127367,台灣台中市東區東光園路142號,台中市,東區
新北市台65高架橋下停車場站(多站),121.442167,25.049127,台灣新北市新莊區立信一街37號,新北市,新莊區
Gogoro 饒河服務中心站,121.57504,25.049851,台灣台北市松山區八德路四段650號,台北市,松山區
崇明路E6停車場站(多站),120.225613,22.968671,台灣台南市東區崇明路718號,台南市,東區
HiLife 台中交轉店站,120.68564,24.141114,台灣台中市中區雙十路一段29號,台中市,中區
北基蘆洲加油站(多站),121.469445,25.077642,台灣新北市蘆洲區中山一路304號,新北市,蘆洲區
7-ELEVEN 東喜店站,121.127153,22.790351,台灣台東縣台東市興安路一段197號,台東縣,台東市
全家高雄重愛店站,120.315791,22.68548,台灣高雄市左營區重愛路208號,高雄市,左營區
中油屏東大同加油站,120.523414,22.541321,台灣屏東縣潮州鎮大同路271號,屏東縣,潮州鎮
高雄仁壽路郵局站(多站),120.285701,22.785804,台灣高雄市岡山區仁壽路215號,高雄市,岡山區
中油屏東恆春加油站,120.744001,22.009168,台灣屏東縣恆春鎮200縣道16號,屏東縣,恆春鎮
師大校本部站(多站),121.526498,25.026609,台灣台北市大安區和平東路一段162號,台北市,大安區
嘉義市港坪運動公園二停車場站,120.421775,23.476053,台灣嘉義市西區大同路513號,嘉義市,西區
7-ELEVEN 江園店站,121.228615,25.00436,台灣桃園市大園區中正東路三段620號,桃園市,大園區
中油台糖新進加油站,120.317539,23.301534,台灣台南市新營區新進路199號,台南市,新營區
花蓮新城北埔郵局站(多站),121.60389,24.040379,台灣花蓮縣新城鄉光復路578號,花蓮縣,新城鄉
鐵道文化園區二館站(多站),121.610269,23.974407,台灣花蓮縣花蓮市中山路71號,花蓮縣,花蓮市
HiLife 台南南都店站(多站),120.192459,22.966991,台灣台南市南區新都路467號,台南市,南區
中油埔心加油站,120.553746,23.953284,台灣彰化縣埔心鄉員鹿路一段405號,彰化縣,埔心鄉
臺中市寶之林廢棄家具再生中心站(多站),120.721668,24.173102,台灣台中市北屯區軍福十三路270號,台中市,北屯區
HiLife 桃縣大介店站,121.287896,24.910325,台灣桃園市大溪區介壽路570號,桃園市,大溪區
愛買板橋南雅店站(多站),121.456361,25.001697,台灣新北市板橋區貴興路101號,新北市,板橋區
Gogoro 斗六明德北門市站,120.535096,23.715078,台灣雲林縣斗六市明德北路二段350號,雲林縣,斗六市
7-ELEVEN 維軒店站,120.59575,22.382439,台灣屏東縣枋寮鄉中山路二段143號,屏東縣,枋寮鄉
中油西港加油站,120.204283,23.116232,台灣台南市西港區中山路52號,台南市,西港區
臺北市建國仁愛路口站(多站),121.538265,25.03947,台灣台北市大安區建國南路一段177號,台北市,大安區
中油石門加油站,121.561419,25.291225,台灣新北市石門區中央路1之15號,新北市,石門區
桃園市忠勇停車場站(多站),121.305559,24.965513,台灣桃園市八德區忠勇一街31號,桃園市,八德區
7-ELEVEN 明峰店站(多站),121.628417,25.070012,台灣新北市汐止區明峰街179之1號,新北市,汐止區
eReady 台中精武店站(多站),120.692283,24.148017,台灣台中市東區精武路138-2號,台中市,東區
HiLife 太平光德店站,120.724921,24.108111,台灣台中市太平區光德路371號,台中市,太平區
台南市永康區復興路停車場站(多站),120.244288,22.998986,台灣台南市永康區復興路174號,台南市,永康區
全家龍井遊園北店站(多站),120.590654,24.191302,台灣台中市龍井區遊園北路445號,台中市,龍井區
7-ELEVEN 員慶店站,120.600403,23.941926,台灣彰化縣員林市山腳路一段384號,彰化縣,員林市
新興游泳池站(多站),120.310953,22.625525,台灣高雄市新興區民權一路235-452號,高雄市,新興區
7-ELEVEN 烏日店站(多站),120.624313,24.104068,台灣台中市烏日區台1乙線233號,台中市,烏日區
全聯楊梅民族店站(多站),121.171776,24.958406,台灣桃園市楊梅區民族路五段219號,桃園市,楊梅區
中油中華路西加油站,120.226143,22.977738,台灣台南市東區中華東路三段170號,台南市,東區
宏佳騰高雄民族店站(多站),120.316854,22.668763,台灣高雄市三民區民族一路619號,高雄市,三民區
崁頂鄉公所站(多站),120.513742,22.514784,台灣屏東縣崁頂鄉中正路224號,屏東縣,崁頂鄉
臺北市內湖焚化廠站(多站),121.603495,25.062583,台灣台北市內湖區內湖焚化廠(葫蘆洲公園),台北市,內湖區
7-ELEVEN 欣樂店站(多站),120.985941,24.871887,台灣新竹縣新豐鄉康樂路一段358號,新竹縣,新豐鄉
新北市力行地下停車場B1F站,121.482921,25.077758,台灣新北市三重區永福街10巷8號B1-B3,新北市,三重區
迪卡儂新竹店站,121.012791,24.791263,300台灣新竹市東區慈雲路118號5 樓,新竹市,東區
中油東山路加油站,120.728089,24.176918,台灣台中市北屯區東山路一段377之5號,台中市,北屯區
Gogoro 鳳山青年店站,120.350948,22.639565,台灣高雄市鳳山區青年路二段286號,高雄市,鳳山區
A5 泰山站(多站),121.439608,25.052557,台灣新北市泰山區新北大道四段431號泰山,新北市,泰山區
家樂福鼎山店站,120.31859,22.652832,台灣高雄市三民區大順二路849號,高雄市,三民區
中油北關加油站,121.870417,24.905401,台灣宜蘭縣頭城鎮濱海路三段292號,宜蘭縣,頭城鎮
HiLife 中縣甲南店站(多站),120.595693,24.301255,台灣台中市清水區劉厝,台中市,清水區
宏佳騰南區復興店站(多站),120.650836,24.111791,台灣台中市南區復興路一段14號,台中市,南區
桃園市文小二停車場站,121.288791,25.000711,台灣桃園市桃園區慈文路969號六樓號,桃園市,桃園區
新北市永平市場站(多站),121.459304,25.090046,台灣新北市蘆洲區長榮路395號,新北市,蘆洲區
雲林縣環保局站(多站),120.537416,23.707276,台灣雲林縣斗六市鎮西國小,雲林縣,斗六市
全聯虎尾光復店站,120.44463,23.709559,台灣雲林縣虎尾鎮虎尾分局,雲林縣,虎尾鎮
中油北門加油站,120.134118,23.241499,台灣台南市北門區174縣道151號,台南市,北門區
Gogoro 板橋廣權交車中心站,121.460446,24.990996,台灣新北市板橋區廣權路6號4樓2號4樓,新北市,板橋區
7-ELEVEN 凱瑄店站(多站),120.474495,23.679346,台灣雲林縣斗南鎮文昌路245號,雲林縣,斗南鎮
台南市南區大林路111巷停車場站(多站),120.211886,22.974207,台灣台南市南區大同路二段482巷112弄15號,台南市,南區
中油汶水加油站,120.873751,24.448162,台灣苗栗縣大湖鄉水尾41號,苗栗縣,大湖鄉
